idTaxon,Famille,Genre,espece
33679,Fabaceae,Tachigali,paniculata
33679,Fabaceae,Tachigali,paraensis
33679,Fabaceae,Vatairea,erythrocarpa
33679,Fabaceae,Vataireopsis,surinamensis
33679,Fabaceae,Vouacapoua,americana
33679,Fabaceae,Zygia,tetragona
33679,Goupiaceae,Goupia,glabra
33679,Lauraceae,Aniba,citrifolia
33679,Lauraceae,Licaria,cannella
33679,Lauraceae,Licaria,chrysophylla
33679,Lecythidaceae,Eschweilera,sagotiana
33679,Lecythidaceae,Lecythis,idatimon
33679,Lecythidaceae,Lecythis,zabucajo
33679,Malpighiaceae,Byrsonima,densa
33679,Malvaceae,Luehea,speciosa
33679,Malvaceae,Pachira,insignis
33679,Malvaceae,Sterculia,Indet.
33679,Melastomataceae,Bellucia,grossularioides
33679,Melastomataceae,Miconia,tschudyoides
33679,Meliaceae,Carapa,surinamensis
33679,Meliaceae,Trichilia,schomburgkii
33679,Moraceae,Brosimum,guianense
33679,Moraceae,Brosimum,Indet.
33679,Moraceae,Brosimum,rubescens
33679,Moraceae,Brosimum,utile
33679,Myrtaceae,Eugenia,patrisii
33679,Nyctaginaceae,Neea,floribunda
33679,Olacaceae,Ptychopetalum,olacoides
33679,Phyllanthaceae,Amanoa,guianensis
33679,Phyllanthaceae,Hieronyma,alchorneoides
33679,Proteaceae,Euplassa,pinnata
33679,Putranjivaceae,Drypetes,variabilis
33679,Rosaceae,Prunus,accumulans
33679,Rubiaceae,Capirona,decorticans
33679,Rubiaceae,Isertia,coccinea
33679,Rubiaceae,Posoqueria,latifolia
33679,Sapotaceae,Chrysophyllum,argenteum
33679,Sapotaceae,Chrysophyllum,eximium
33679,Sapotaceae,Chrysophyllum,sanguinolentum
33679,Sapotaceae,Chrysophyllum,venezuelanense
33679,Sapotaceae,Manilkara,bidentata
33679,Sapotaceae,Micropholis,venulosa
33679,Sapotaceae,Pouteria,guianensis
33679,Simaroubaceae,Simarouba,amara
33679,Urticaceae,Pourouma,bicolor
33679,Violaceae,Rinorea,flavescens
33679,Vochysiaceae,Indet.Vochysiaceae,Indet.
33679,Vochysiaceae,Ruizterania,albiflora
33683,Chrysobalanaceae,Licania,divaricata
33690,Burseraceae,Protium,opacum subsp. rabelianum
33692,Chrysobalanaceae,Licania,heteromorpha var. heteromorpha
33700,Myrtaceae,Indet.Myrtaceae,sp.23
33706,Elaeocarpaceae,Sloanea,sp.23-Penn.
33708,Annonaceae,Pseudoxandra,sp.1
33709,Elaeocarpaceae,Sloanea,sp.13-Penn.
33712,Elaeocarpaceae,Sloanea,sp.10-Penn.
33716,Myristicaceae,Virola,sp.2
33742,Ochnaceae,Ouratea,angulata
33758,Lauraceae,Indet.Lauraceae,sp.6CAY-ATDN
33785,Malvaceae,Herrania,Indet.
33789,Lauraceae,Indet.Lauraceae,sp.16
33793,Chrysobalanaceae,Couepia,sp.8
33797,Chrysobalanaceae,Licania,sp.7
33798,Meliaceae,Trichilia,sp.2
2874,Euphorbiaceae,Aparisthmium,cordatum
2938,Icacinaceae,Poraqueiba,guianensis
2939,Icacinaceae,Poraqueiba,guianensis
2955,Phyllanthaceae,Hieronyma,oblonga
2963,Euphorbiaceae,Mabea,piriri
2990,Euphorbiaceae,Pera,bicolor
3024,Euphorbiaceae,Pogonophora,schomburgkiana
3066,Fabaceae,Andira,coriacea
3069,Fabaceae,Andira,surinamensis
3097,Indet.,Indet.Indet.,Indet.
3167,Fabaceae,Diplotropis,purpurea
3278,Fabaceae,Pterocarpus,rohrii
3278,Fabaceae,Swartzia,grandifolia
3342,Salicaceae,Casearia,decandra
3371,Salicaceae,Xylosma,benthamii
3505,Celastraceae,Cheiloclinium,cognatum
3565,Humiriaceae,Sacoglottis,guianensis
3572,Fabaceae,Swartzia,leblondii
3572,Humiriaceae,Humiria,balsamifera
3662,Lauraceae,Aniba,taubertiana
3716,Lauraceae,Ocotea,canaliculata
3716,Lauraceae,Ocotea,oblonga
3730,Lauraceae,Ocotea,glomerata
3730,Lauraceae,Ocotea,oblonga
3730,Lauraceae,Ocotea,tomentella
3732,Lauraceae,Ocotea,guianensis
3732,Lauraceae,Ocotea,oblonga
3740,Lauraceae,Ocotea,cinerea
3749,Lauraceae,Ocotea,schomburgkiana
3770,Lecythidaceae,Couratari,oblongifolia
3783,Lecythidaceae,Eschweilera,sagotiana
3786,Lecythidaceae,Eschweilera,sagotiana
3797,Lecythidaceae,Eschweilera,squamata
3800,Indet.,Indet.Indet.,Indet.
3806,Lecythidaceae,Lecythis,chartacea
3808,Lecythidaceae,Lecythis,idatimon
3810,Lecythidaceae,Lecythis,holcogyne
3815,Lecythidaceae,Lecythis,poiteaui
3817,Lecythidaceae,Lecythis,zabucajo
3888,Loganiaceae,Antonia,ovata
4348,Melastomataceae,Henriettella,flavescens
4370,Melastomataceae,Bellucia,grossularioides
4474,Melastomataceae,Miconia,punctata
4510,Melastomataceae,Mouriri,collocarpa
4519,Melastomataceae,Mouriri,nervosa
4576,Meliaceae,Guarea,gomma
4585,Meliaceae,Guarea,scabra
4604,Meliaceae,Trichilia,schomburgkii
4703,Indet.,Indet.Indet.,Indet.
4704,Fabaceae,Enterolobium,schomburgkii
4707,Fabaceae,Inga,acreana
4713,Fabaceae,Inga,brachystachys
4722,Fabaceae,Inga,disticha
4728,Fabaceae,Inga,gracilifolia
4740,Fabaceae,Inga,loubryana
4745,Fabaceae,Inga,capitata
4759,Fabaceae,Inga,stipularis
4802,Fabaceae,Parkia,nitida
4806,Fabaceae,Parkia,Indet.
4837,Fabaceae,Zygia,racemosa
4850,Siparunaceae,Siparuna,decipiens
4862,Moraceae,Brosimum,parinarioides
4862,Moraceae,Trymatococcus,oligandrus
4863,Moraceae,Brosimum,rubescens
4864,Moraceae,Brosimum,utile
4899,Moraceae,Ficus,pertusa
4911,Moraceae,Maquira,calophylla
4945,Myristicaceae,Virola,multicostata
4946,Myristicaceae,Virola,sebifera
5027,Myrtaceae,Eugenia,coffeifolia
5160,Myrtaceae,Psidium,striatulum
5237,Ochnaceae,Ouratea,melinonii
5291,Olacaceae,Ptychopetalum,olacoides
6725,Indet.,Indet.Indet.,Indet.
6772,Ochnaceae,Lacunaria,crenata
6780,Ochnaceae,Quiina,guianensis
6887,Apocynaceae,Aspidosperma,carapanauba
6935,Melastomataceae,Miconia,tschudyoides
6942,Rubiaceae,Duroia,micrantha
6976,Rubiaceae,Ferdinandusa,paraensis
7010,Rubiaceae,Isertia,coccinea
7112,Rubiaceae,Posoqueria,latifolia
7114,Rubiaceae,Posoqueria,latifolia
7114,Rubiaceae,Posoqueria,longiflora
7403,Sapindaceae,Cupania,scrobiculata
7416,Sapindaceae,Matayba,arborescens
7504,Sapindaceae,Cupania,scrobiculata
7505,Sapindaceae,Cupania,scrobiculata
7508,Sapindaceae,Toulicia,guianensis
7552,Sapotaceae,Micropholis,melinoniana
7558,Sapotaceae,Micropholis,venulosa
7560,Sapotaceae,Pouteria,ambelaniifolia
7579,Sapotaceae,Pouteria,durlandii
7582,Sapotaceae,Pouteria,engleri
7584,Sapotaceae,Pouteria,filipes
7592,Indet.,Indet.Indet.,Indet.
7601,Sapotaceae,Micropholis,obscura
7601,Sapotaceae,Pouteria,melanopoda
7623,Sapotaceae,Pradosia,cochlearia
7688,Simaroubaceae,Simaba,polyphylla
7689,Simaroubaceae,Simarouba,amara
7825,Indet.,Indet.Indet.,Indet.
7877,Malvaceae,Apeiba,glabra
7892,Malvaceae,Lueheopsis,rosea
7893,Indet.,Indet.Indet.,Indet.
7893,Malvaceae,Lueheopsis,rosea
8014,Violaceae,Amphirrhox,longifolia
8032,Violaceae,Rinorea,amapensis
8090,Vochysiaceae,Qualea,dinizii
8106,Vochysiaceae,Vochysia,tomentosa
8109,Vochysiaceae,Vochysia,guianensis
8191,Fabaceae,Abarema,Indet.
8258,Violaceae,Amphirrhox,Indet.
8271,Lauraceae,Aniba,Indet.
8289,Malvaceae,Apeiba,Indet.
8311,Apocynaceae,Aspidosperma,carapanauba
8327,Arecaceae,Bactris,Indet.
8327,Arecaceae,Syagrus,inajai
8397,Moraceae,Brosimum,guianense
8397,Moraceae,Brosimum,Indet.
8402,Combretaceae,Buchenavia,Indet.
8411,Indet.,Indet.Indet.,Indet.
8445,Indet.,Indet.Indet.,Indet.
8469,Urticaceae,Cecropia,obtusa
8594,Lecythidaceae,Couratari,Indet.
8620,Sapindaceae,Cupania,Indet.
8703,Fabaceae,Diplotropis,Indet.
8779,Indet.,Indet.Indet.,Indet.
8807,Moraceae,Ficus,Indet.
8842,Euphorbiaceae,Glycydendron,Indet.
8915,Apocynaceae,Himatanthus,Indet.
8920,Chrysobalanaceae,Hirtella,Indet.
8962,Fabaceae,Inga,Indet.
8962,Indet.,Indet.Indet.,Indet.
9049,Chrysobalanaceae,Licania,alba
9049,Chrysobalanaceae,Licania,Indet.
9173,Melastomataceae,Miconia,tschudyoides
9173,Urticaceae,Coussapoa,angustifolia
9271,Arecaceae,Oenocarpus,Indet.
9330,Fabaceae,Parkia,nitida
9439,Rubiaceae,Posoqueria,Indet.
9445,Urticaceae,Pourouma,Indet.
9446,Sapotaceae,Pouteria,Indet.
9477,Fabaceae,Swartzia,grandifolia
9485,Vochysiaceae,Qualea,Indet.
9498,Apocynaceae,Rauvolfia,Indet.
9628,Simaroubaceae,Simaba,cedron
9629,Simaroubaceae,Simarouba,Indet.
9704,Styracaceae,Styrax,Indet.
9718,Bignoniaceae,Tabebuia,insignis
9722,Fabaceae,Tachigali,Indet.
9832,Humiriaceae,Vantanea,Indet.
9835,Fabaceae,Vataireopsis,Indet.
9844,Myristicaceae,Virola,Indet.
9846,Lamiaceae,Vitex,Indet.
9879,Annonaceae,Xylopia,Indet.
9884,Rutaceae,Zanthoxylum,pentandrum
9898,Fabaceae,Tachigali,melinonii
9899,Fabaceae,Tachigali,paraensis
28787,Moraceae,Trymatococcus,amazonicus
31137,Sapindaceae,Talisia,macrophylla
33151,Nyctaginaceae,Neea,floribunda
33471,Burseraceae,Indet.Burseraceae,Indet.
33489,Chrysobalanaceae,Indet.Chrysobalanaceae,Indet.
33539,Myristicaceae,Iryanthera,Indet.
33551,Malvaceae,Indet.Malvaceae,Indet.
33556,Meliaceae,Indet.Meliaceae,Indet.
33567,Myristicaceae,Indet.Myristicaceae,Indet.
33574,Ochnaceae,Indet.Ochnaceae,Indet.
33611,Sapotaceae,Indet.Sapotaceae,Indet.
33664,Lauraceae,Rhodostemonodaphne,praeclara
33670,Fabaceae,Tachigali,guianensis
33677,Fabaceae,Tachigali,amplifolia
33679,Annonaceae,Duguetia,calycina
33679,Annonaceae,Guatteria,schomburgkiana
33679,Annonaceae,Unonopsis,rufescens
33679,Annonaceae,Xylopia,crinita
33679,Apocynaceae,Aspidosperma,carapanauba
33679,Apocynaceae,Couma,guianensis
33679,Apocynaceae,Himatanthus,articulatus
33679,Apocynaceae,Parahancornia,fasciculata
33679,Araliaceae,Schefflera,decaphylla
33679,Boraginaceae,Cordia,sagotii
33679,Burseraceae,Protium,gallicum
33679,Burseraceae,Tetragastris,altissima
33679,Calophyllaceae,Caraipa,densifolia
33679,Calophyllaceae,Mahurea,palustris
33679,Capparaceae,Neocalyptrocalyx,maroniensis
33679,Caryocaraceae,Caryocar,glabrum
33679,Chrysobalanaceae,Couepia,caryophylloides
33679,Chrysobalanaceae,Hirtella,racemosa
33679,Chrysobalanaceae,Licania,ovalifolia
33679,Clusiaceae,Garcinia,madruno
33679,Clusiaceae,Moronobea,coccinea
33679,Clusiaceae,Platonia,insignis
33679,Clusiaceae,Symphonia,Indet.
33679,Clusiaceae,Tovomita,Indet.
33679,Elaeocarpaceae,Sloanea,latifolia
33679,Euphorbiaceae,Croton,matourensis
33679,Euphorbiaceae,Mabea,piriri
33679,Euphorbiaceae,Pera,glabrata
33679,Fabaceae,Abarema,curvicarpa
33679,Fabaceae,Dimorphandra,ignea
33679,Fabaceae,Dimorphandra,polyandra
33679,Fabaceae,Eperua,falcata
33679,Fabaceae,Hymenolobium,flavum
33679,Fabaceae,Inga,Indet.
33679,Fabaceae,Inga,lomatophylla
33679,Fabaceae,Macrolobium,bifolium
33679,Fabaceae,Parkia,nitida
33679,Fabaceae,Parkia,pendula
33679,Fabaceae,Swartzia,grandifolia
33679,Fabaceae,Swartzia,polyphylla
33679,Fabaceae,Tachigali,melinonii
33679,Hypericaceae,Vismia,sessilifolia
33679,Indet.,Indet.Indet.,Indet.
33679,Lauraceae,Aniba,hostmanniana
33679,Lauraceae,Aniba,taubertiana
33679,Lauraceae,Licaria,martiniana
33679,Lauraceae,Ocotea,glomerata
33679,Lauraceae,Ocotea,oblonga
33679,Lauraceae,Ocotea,tomentella
33679,Lecythidaceae,Gustavia,hexapetala
33679,Lecythidaceae,Lecythis,corrugata
33679,Lecythidaceae,Lecythis,poiteaui
33679,Malvaceae,Apeiba,glabra
33679,Malvaceae,Catostemma,commune
33679,Malvaceae,Ceiba,pentandra
33679,Malvaceae,Lueheopsis,rosea
33679,Meliaceae,Cedrela,odorata
33679,Moraceae,Bagassa,guianensis
33679,Moraceae,Brosimum,acutifolium
33679,Moraceae,Ficus,nymphaeifolia
33679,Moraceae,Helicostylis,tomentosa
33679,Moraceae,Pseudolmedia,laevis
33679,Myristicaceae,Iryanthera,hostmannii
33679,Olacaceae,Chaunochiton,kappleri
33679,Olacaceae,Minquartia,guianensis
33679,Salicaceae,Casearia,sylvestris
33679,Sapindaceae,Talisia,hexaphylla
33679,Sapotaceae,Ecclinusa,guianensis
33679,Sapotaceae,Indet.Sapotaceae,Indet.
33679,Sapotaceae,Micropholis,egensis
33679,Sapotaceae,Pradosia,cochlearia
33679,Simaroubaceae,Simaba,cedron
33679,Simaroubaceae,Simaba,morettii
33679,Urticaceae,Cecropia,sciadophylla
33679,Vochysiaceae,Erisma,uncinatum
33679,Vochysiaceae,Vochysia,guianensis
33681,Clusiaceae,Garcinia,Indet.
33685,Urticaceae,Pourouma,bicolor subsp. digitata
33686,Urticaceae,Pourouma,melinonii subsp. melinonii
33695,Fabaceae,Inga,sp.14
33707,Chrysobalanaceae,Licania,heteromorpha var. indet. N°1
33715,Fabaceae,Inga,sp.15
33717,Moraceae,Helicostylis,sp.1
33726,Myrtaceae,Indet.Myrtaceae,sp.B1
33730,Capparaceae,Indet.Capparaceae,Indet.
33752,Sapotaceae,Pouteria,stipulifera
33783,Sapotaceae,Pouteria,torta subsp. tuberculata
33790,Sapotaceae,Pouteria,sp.34
33791,Fabaceae,Dussia,sp.1
33794,Lauraceae,Indet.Lauraceae,sp.3
33796,Lauraceae,Mezilaurus,sp.1
33801,Fabaceae,Copaifera,sp.1
33808,Lauraceae,Kubitzkia,mezii
33812,Apocynaceae,Malouetia,Indet.
33813,Rutaceae,Esenbeckia,cowanii
33821,Lauraceae,Indet.Lauraceae,sp.41Guyafor
33832,Euphorbiaceae,Croton,sp.1CAY-ATDN
33845,Malpighiaceae,Bunchosia,decussiflora
33846,Connaraceae,Connarus,fasciculatus
33851,Fabaceae,Tachigali,sp.5CAY-ATDN
33865,Indet.,Indet.Indet.,sp.SL1
33868,Lauraceae,Indet.Lauraceae,sp.SL3
33869,Lauraceae,Indet.Lauraceae,sp.SL4
33870,Lauraceae,Indet.Lauraceae,sp.SL5
33877,Myrtaceae,Indet.Myrtaceae,sp.SL1
33879,Myrtaceae,Indet.Myrtaceae,sp.SL11
33880,Myrtaceae,Indet.Myrtaceae,sp.SL12
33886,Myrtaceae,Indet.Myrtaceae,sp.SL6
33887,Myrtaceae,Indet.Myrtaceae,sp.SL7
33888,Myrtaceae,Indet.Myrtaceae,sp.SL8
33893,Violaceae,Gloeospermum,sphaerocarpum
33923,Burseraceae,Dacryodes,sp.4CAY-ATDN
33925,Lecythidaceae,Indet.Lecythidaceae,sp.SL6
3562,Humiriaceae,Humiriastrum,subcrenatum
3564,Humiriaceae,Sacoglottis,cydonioides
3565,Humiriaceae,Humiria,balsamifera
3570,Humiriaceae,Vantanea,guianensis
3572,Humiriaceae,Vantanea,parviflora
3579,Cardiopteridaceae,Dendrobangia,boliviana
3583,Emmotaceae,Emmotum,fagifolium
3592,Chrysobalanaceae,Licania,alba
3601,Ixonanthaceae,Cyrillopsis,paraensis
3650,Lauraceae,Aniba,guianensis
3689,Lauraceae,Aniba,hostmanniana
3713,Lauraceae,Ocotea,amazonica
3714,Lauraceae,Ocotea,argyrophylla
3729,Lauraceae,Ocotea,cinerea
3740,Lauraceae,Ocotea,oblonga
3744,Lauraceae,Sextonia,rubra
3758,Lauraceae,Rhodostemonodaphne,grandis
3768,Lecythidaceae,Couratari,guianensis
3782,Lecythidaceae,Eschweilera,coriacea
3795,Lecythidaceae,Eschweilera,sagotiana
3796,Lecythidaceae,Eschweilera,simiorum
3800,Lecythidaceae,Gustavia,augusta
3802,Rubiaceae,Genipa,americana
3806,Lecythidaceae,Lecythis,poiteaui
3807,Lecythidaceae,Lecythis,confertiflora
3815,Lecythidaceae,Lecythis,chartacea
4009,Malpighiaceae,Byrsonima,densa
4264,Melastomataceae,Bellucia,grossularioides
4370,Melastomataceae,Loreya,arborescens
4404,Melastomataceae,Miconia,acuminata
4415,Melastomataceae,Miconia,argyrophylla
4450,Melastomataceae,Miconia,longifolia
4503,Melastomataceae,Miconia,trinervia
4504,Melastomataceae,Miconia,tschudyoides
4517,Melastomataceae,Mouriri,huberi
4522,Melastomataceae,Mouriri,sagotiana
4570,Meliaceae,Carapa,surinamensis
4583,Meliaceae,Guarea,pubescens
4606,Meliaceae,Trichilia,surinamensis
4659,Fabaceae,Abarema,curvicarpa
4708,Fabaceae,Inga,acrocephala
4712,Fabaceae,Inga,bourgonii
4730,Fabaceae,Inga,huberi
4741,Fabaceae,Inga,melinonis
4742,Indet.,Indet.Indet.,Indet.
4745,Fabaceae,Inga,loubryana
4756,Fabaceae,Inga,splendens
4763,Fabaceae,Inga,virgultosa
4817,Fabaceae,Pseudopiptadenia,psilostachya
4848,Siparunaceae,Siparuna,cristata
4857,Moraceae,Brosimum,acutifolium
4862,Indet.,Indet.Indet.,Indet.
4863,Moraceae,Brosimum,guianense
4874,Moraceae,Ficus,broadwayi
4892,Moraceae,Ficus,nymphaeifolia
4900,Moraceae,Ficus,piresiana
4909,Indet.,Indet.Indet.,Indet.
4909,Moraceae,Helicostylis,tomentosa
4922,Moraceae,Pseudolmedia,laevis
4947,Myristicaceae,Virola,surinamensis
4996,Myrtaceae,Calycolpus,goetheanus
5048,Myrtaceae,Eugenia,lambertiana
5055,Myrtaceae,Eugenia,marowynensis
5063,Myrtaceae,Eugenia,patrisii
5107,Myrtaceae,Myrcia,decorticans
5151,Myrtaceae,Myrciaria,floribunda
5183,Nyctaginaceae,Neea,floribunda
5203,Ochnaceae,Elvasia,macrostipularis
5279,Olacaceae,Chaunochiton,kappleri
5285,Olacaceae,Heisteria,densifrons
5314,Opiliaceae,Agonandra,silvatica
6725,Polygonaceae,Coccoloba,mollis
6791,Fabaceae,Albizia,pedicellaris
6882,Rubiaceae,Capirona,decorticans
6934,Rubiaceae,Duroia,longiflora
6938,Rubiaceae,Duroia,genipoides
7089,Rubiaceae,Palicourea,guianensis
7407,Sapindaceae,Matayba,arborescens
7416,Capparaceae,Neocalyptrocalyx,maroniensis
7479,Sapindaceae,Talisia,carinata
7484,Sapindaceae,Talisia,furfuracea
7505,Sapindaceae,Talisia,sylvatica
7522,Sapotaceae,Chrysophyllum,pomiferum
7530,Sapotaceae,Ecclinusa,guianensis
7538,Sapotaceae,Manilkara,bidentata
7549,Indet.,Indet.Indet.,Indet.
7553,Sapotaceae,Micropholis,mensalis
7572,Sapotaceae,Pouteria,coriacea
7580,Sapotaceae,Pouteria,egregia
7583,Sapotaceae,Pouteria,eugeniifolia
7584,Indet.,Indet.Indet.,Indet.
7592,Sapotaceae,Pouteria,guianensis
7602,Sapotaceae,Pouteria,oblanceolata
7605,Sapotaceae,Pouteria,reticulata
7607,Sapotaceae,Pouteria,retinervis
7612,Sapotaceae,Pouteria,singularis
7616,Indet.,Indet.Indet.,Indet.
7623,Sapotaceae,Pradosia,ptychandra
7625,Sapotaceae,Chrysophyllum,cuneifolium
7625,Sapotaceae,Pradosia,ptychandra
7681,Simaroubaceae,Simaba,cedron
7682,Simaroubaceae,Simaba,guianensis
7817,Indet.,Indet.Indet.,Indet.
7821,Malvaceae,Sterculia,villifera
7825,Malvaceae,Theobroma,subincanum
7893,Malvaceae,Lueheopsis,rugosa
8007,Lamiaceae,Vitex,triflora
8024,Dichapetalaceae,Tapura,capitulifera
8099,Vochysiaceae,Ruizterania,albiflora
8106,Vochysiaceae,Vochysia,densiflora
8266,Fabaceae,Andira,Indet.
8275,Annonaceae,Annona,Indet.
8286,Euphorbiaceae,Mabea,piriri
8289,Bignoniaceae,Tabebuia,insignis
8311,Apocynaceae,Aspidosperma,Indet.
8314,Arecaceae,Astrocaryum,Indet.
8397,Moraceae,Brosimum,rubescens
8397,Moraceae,Trymatococcus,oligandrus
8428,Myrtaceae,Eugenia,coffeifolia
8442,Capparaceae,Capparis,Indet.
8452,Caryocaraceae,Caryocar,glabrum
8454,Salicaceae,Casearia,Indet.
8464,Malvaceae,Catostemma,Indet.
8472,Malvaceae,Ceiba,Indet.
8517,Sapotaceae,Chrysophyllum,Indet.
8592,Chrysobalanaceae,Couepia,Indet.
8594,Lecythidaceae,Couratari,oblongifolia
8606,Burseraceae,Crepidospermum,Indet.
8653,Burseraceae,Dacryodes,Indet.
8722,Putranjivaceae,Drypetes,Indet.
8758,Lauraceae,Endlicheria,Indet.
8788,Indet.,Indet.Indet.,Indet.
8792,Myrtaceae,Eugenia,Indet.
8862,Meliaceae,Guarea,Indet.
8869,Lecythidaceae,Gustavia,Indet.
8930,Humiriaceae,Humiriastrum,Indet.
8944,Fabaceae,Hymenaea,Indet.
8946,Fabaceae,Hymenolobium,Indet.
9034,Violaceae,Leonia,Indet.
9049,Chrysobalanaceae,Licania,licaniiflora
9049,Euphorbiaceae,Pogonophora,schomburgkiana
9050,Lauraceae,Licaria,Indet.
9088,Fabaceae,Machaerium,Indet.
9138,Sapindaceae,Matayba,Indet.
9147,Celastraceae,Maytenus,Indet.
9153,Sapindaceae,Melicoccus,Indet.
9210,Melastomataceae,Mouriri,Indet.
9263,Lauraceae,Ocotea,cinerea
9263,Lauraceae,Ocotea,Indet.
9286,Fabaceae,Ormosia,Indet.
9300,Ochnaceae,Ouratea,Indet.
9302,Annonaceae,Oxandra,asbeckii
9424,Euphorbiaceae,Pogonophora,Indet.
9446,Sapotaceae,Micropholis,obscura
9456,Burseraceae,Protium,Indet.
9467,Fabaceae,Pseudopiptadenia,Indet.
9467,Fabaceae,Pseudopiptadenia,suaveolens
9474,Rubiaceae,Psychotria,Indet.
9477,Fabaceae,Paramachaerium,ormosioides
9477,Fabaceae,Pterocarpus,Indet.
9477,Fabaceae,Pterocarpus,officinalis
9560,Humiriaceae,Sacoglottis,Indet.
9639,Elaeocarpaceae,Sloanea,latifolia
9701,Fabaceae,Stryphnodendron,Indet.
9706,Fabaceae,Pterocarpus,rohrii
9718,Bignoniaceae,Tabebuia,Indet.
9719,Apocynaceae,Tabernaemontana,Indet.
9742,Burseraceae,Tetragastris,Indet.
9742,Indet.,Indet.Indet.,Indet.
9759,Anacardiaceae,Thyrsodium,Indet.
9774,Clusiaceae,Tovomita,Indet.
9774,Indet.,Indet.Indet.,Indet.
9780,Burseraceae,Trattinnickia,Indet.
9811,Moraceae,Trymatococcus,Indet.
9821,Annonaceae,Unonopsis,Indet.
9834,Fabaceae,Vataireopsis,surinamensis
9845,Hypericaceae,Vismia,Indet.
9879,Annonaceae,Xylopia,surinamensis
13093,Malvaceae,Pachira,dolichocalyx
33453,Arecaceae,Syagrus,inajai
33471,Indet.,Indet.Indet.,Indet.
33539,Indet.,Indet.Indet.,Indet.
33572,Nyctaginaceae,Indet.Nyctaginaceae,Indet.
33610,Sapindaceae,Indet.Sapindaceae,Indet.
33642,Vochysiaceae,Indet.Vochysiaceae,Indet.
33649,Fabaceae,Inga,cylindrica
33679,Anacardiaceae,Astronium,ulei
33679,Annonaceae,Annona,ambotay
33679,Annonaceae,Guatteria,punctata
33679,Annonaceae,Xylopia,nitida
33679,Annonaceae,Xylopia,pulcherrima
33679,Apocynaceae,Aspidosperma,Indet.
33679,Apocynaceae,Geissospermum,argenteum
33679,Apocynaceae,Himatanthus,bracteatus
33679,Arecaceae,Astrocaryum,sciophilum
33679,Arecaceae,Attalea,maripa
33679,Arecaceae,Oenocarpus,bataua
33679,Arecaceae,Socratea,exorrhiza
33679,Burseraceae,Protium,opacum
33679,Burseraceae,Tetragastris,hostmannii
33679,Burseraceae,Trattinnickia,rhoifolia
33679,Cardiopteridaceae,Dendrobangia,boliviana
33679,Chrysobalanaceae,Licania,membranacea
33679,Chrysobalanaceae,Parinari,rodolphii
33679,Clusiaceae,Tovomita,brasiliensis
33679,Combretaceae,Terminalia,guyanensis
33679,Euphorbiaceae,Conceveiba,guianensis
33679,Euphorbiaceae,Sagotia,racemosa
33679,Euphorbiaceae,Sandwithia,guyanensis
33679,Fabaceae,Cedrelinga,cateniformis
33679,Fabaceae,Chamaecrista,apoucouita
33679,Fabaceae,Enterolobium,schomburgkii
33679,Fabaceae,Eperua,grandiflora
33679,Fabaceae,Inga,cayennensis
33679,Fabaceae,Inga,rubiginosa
33679,Fabaceae,Inga,sertulifera
33679,Fabaceae,Paramachaerium,ormosioides
33679,Fabaceae,Parkia,Indet.
33679,Fabaceae,Platymiscium,pinnatum
33679,Fabaceae,Swartzia,arborescens
33679,Fabaceae,Swartzia,leblondii
33679,Fabaceae,Tachigali,Indet.
33679,Fabaceae,Tachigali,sp.B
33679,Humiriaceae,Humiria,balsamifera
33679,Humiriaceae,Humiriastrum,subcrenatum
33679,Humiriaceae,Sacoglottis,cydonioides
33679,Icacinaceae,Poraqueiba,guianensis
33679,Lamiaceae,Vitex,triflora
33679,Lauraceae,Aniba,rosaeodora
33679,Lauraceae,Ocotea,argyrophylla
33679,Lauraceae,Ocotea,cinerea
33679,Lecythidaceae,Couratari,multiflora
33679,Lecythidaceae,Couratari,oblongifolia
33679,Lecythidaceae,Lecythis,chartacea
33679,Malvaceae,Catostemma,fragrans
33679,Malvaceae,Eriotheca,globosa
33679,Malvaceae,Theobroma,subincanum
33679,Melastomataceae,Mouriri,crassifolia
33679,Melastomataceae,Mouriri,nigra
33679,Meliaceae,Guarea,pubescens
33679,Moraceae,Ficus,piresiana
33679,Moraceae,Perebea,mollis
33679,Myristicaceae,Iryanthera,sagotiana
33679,Myristicaceae,Virola,kwatae
33679,Myristicaceae,Virola,michelii
33679,Myristicaceae,Virola,surinamensis
33679,Myrtaceae,Eugenia,coffeifolia
33679,Myrtaceae,Eugenia,Indet.
33679,Myrtaceae,Psidium,striatulum
33679,Polygonaceae,Coccoloba,mollis
33679,Putranjivaceae,Drypetes,fanshawei
33679,Rubiaceae,Chimarrhis,turbinata
33679,Rubiaceae,Duroia,aquatica
33679,Rubiaceae,Palicourea,guianensis
33679,Salicaceae,Casearia,javitensis
33679,Salicaceae,Casearia,pitumba
33679,Salicaceae,Laetia,procera
33679,Sapindaceae,Matayba,arborescens
33679,Sapotaceae,Chrysophyllum,cuneifolium
33679,Sapotaceae,Chrysophyllum,prieurii
33679,Sapotaceae,Micropholis,obscura
33679,Sapotaceae,Pouteria,engleri
33679,Sapotaceae,Pradosia,ptychandra
33679,Urticaceae,Cecropia,obtusa
33679,Vochysiaceae,Qualea,caerulea
33679,Vochysiaceae,Qualea,rosea
33679,Vochysiaceae,Vochysia,neyratii
33689,Sapotaceae,Micropholis,guyanensis subsp. guyanensis
33691,Sapotaceae,Pouteria,torta subsp. glabra
